nr_partition_year|nr_partition_month|nr_partition_day|dt_ref|seller_id|seller_receita_ciclo|sellet_qt_pedidos_ciclo|seller_ticket_medio_ciclo|seller_qt_item_ciclo|seller_qt_item_dist_ciclo|seller_recencia_ciclo|seller_tempo_medio_entrega|seller_qt_meses_ativacao_ciclo|seller_qt_dias_ativacao_ciclo|seller_qt_venda_AC|seller_qt_venda_AL|seller_qt_venda_AM|seller_qt_venda_AP|seller_qt_venda_BA|seller_qt_venda_CE|seller_qt_venda_DF|seller_qt_venda_ES|seller_qt_venda_GO|seller_qt_venda_MA|seller_qt_venda_MG|seller_qt_venda_MS|seller_qt_venda_MT|seller_qt_venda_PA|seller_qt_venda_PB|seller_qt_venda_PE|seller_qt_venda_PI|seller_qt_venda_PR|seller_qt_venda_RJ|seller_qt_venda_RN|seller_qt_venda_RO|seller_qt_venda_RR|seller_qt_venda_RS|seller_qt_venda_SC|seller_qt_venda_SE|seller_qt_venda_SP|seller_qt_venda_TO|seller_vl_agro_industria_e_comercio_ciclo|seller_vl_alimentos_bebidas_ciclo|seller_vl_artes_ciclo|seller_vl_artigos_de_festas_ciclo|seller_vl_audio_ciclo|seller_vl_automotivo_ciclo|seller_vl_bebes_ciclo|seller_vl_beleza_saude_ciclo|seller_vl_brinquedos_ciclo|seller_vl_cama_mesa_banho_ciclo|seller_vl_casa_ciclo|seller_vl_cds_dvds_musicais_ciclo|seller_vl_cine_foto_ciclo|seller_vl_climatizacao_ciclo|seller_vl_construcao_ciclo|seller_vl_cool_stuff_ciclo|seller_vl_eletrodomesticos_ciclo|seller_vl_eletronicos_ciclo|seller_vl_eletroportateis_ciclo|seller_vl_esporte_lazer_ciclo|seller_vl_fashion_ciclo|seller_vl_ferramentas_jardim_ciclo|seller_vl_flores_ciclo|seller_vl_industria_comercio_e_negocios_ciclo|seller_vl_instrumentos_musicais_ciclo|seller_vl_la_cuisine_ciclo|seller_vl_livros_ciclo|seller_vl_malas_acessorios_ciclo|seller_vl_market_place_ciclo|seller_vl_moveis_ciclo|seller_vl_musica_ciclo|seller_vl_papelaria_ciclo|seller_vl_informatica_ciclo|seller_vl_perfumaria_ciclo|seller_vl_pet_shop_ciclo|seller_vl_portateis_ciclo|seller_vl_relogios_presentes_ciclo|seller_vl_seguros_e_servicos_ciclo|seller_vl_sinalizacao_e_seguranca_ciclo|seller_vl_telefonia_ciclo|seller_vl_utilidades_domesticas_ciclo|seller_valor_pgmt_boleto_ciclo|seller_valor_pgmt_credit_card_ciclo|seller_valor_pgmt_debit_card_ciclo|seller_valor_pgmt_not_defined_ciclo|seller_valor_pgmt_voucher_ciclo|seller_tx_ativacao_ciclo|seller_receita_vida|seller_idade_base|seller_qt_pedidos_vida|seller_qt_item_dist_vida
2018|1|1|2018-01-01|94ca168e8bcb407ab85c5da308863027|38.9|1|38.9|1|1|41|6.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|38.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|38.9|0.0|0.0|0.0|0.024390243902439025|38.9|41|1|1
2018|1|1|2018-01-01|d93844a9c55ba7ce353388bcf849ea56|719.6|2|359.8|4|3|61|18.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|2|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|719.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|359.8|179.9|0.0|0.0|179.9|0.021739130434782608|2128.8|292|10|10
2018|1|1|2018-01-01|f84fa566034f5e8e880a07ec624c56af|119.9|1|119.9|1|1|43|4.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|119.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|119.9|0.0|0.0|0.0|0.010869565217391304|239.70000000000002|164|3|2
2018|1|1|2018-01-01|fa40cc5b934574b62717c68f3d678b6d|2353.8999999999996|44|53.49772727272727|50|11|15|13.3|3|36|0|0|0|0|2|1|1|0|0|1|6|1|1|1|0|1|0|0|2|0|0|0|3|2|0|28|0|0.0|0.0|0.0|0.0|0.0|0.0|609.89|0.0|1744.0099999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|555.0699999999999|1667.13|0.0|0.0|131.7|0.391304347826087|12228.070000000005|447|231|16
2018|1|1|2018-01-01|218d46b86c1881d022bce9c68a7d4b15|8452.939999999999|66|128.07484848484847|73|39|6|11.684931506849315|3|45|0|0|0|0|3|0|1|3|3|0|9|0|0|0|1|2|0|1|15|0|0|0|4|1|0|30|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8452.939999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1726.0|6243.0199999999995|263.92|0.0|220.0|0.4891304347826087|28616.019999999997|342|188|92
2018|1|1|2018-01-01|527801b552d0077ffd170872eb49683b|2929.9|27|108.51481481481481|31|14|4|17.35483870967742|3|24|0|0|0|0|2|0|0|0|0|0|6|0|0|0|0|0|0|6|1|0|0|0|3|4|0|9|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|119.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|119.8|0.0|2690.2000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|492.5|2069.7|0.0|0.0|367.70000000000005|0.2727272727272727|2541.2|88|27|14
2018|1|1|2018-01-01|7a2d2949aea47fab95fd98d6c9f618b1|220.0|2|110.0|2|2|19|6.5|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|220.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|220.0|0.0|0.0|0.0|0.021739130434782608|902.0|331|7|4
2018|1|1|2018-01-01|897060da8b9a21f655304d50fd935913|6094.170000000002|86|70.86244186046514|115|42|18|11.965217391304348|3|50|0|2|0|0|5|0|1|4|3|0|10|0|0|1|0|0|0|2|19|0|0|0|9|2|0|57|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|177.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5213.9400000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2599.3900000000003|3121.6699999999996|51.98|0.0|321.13|0.5434782608695652|14797.640000000005|453|180|68
2018|1|1|2018-01-01|9b013e03b2ab786505a1d3b5c0756754|1773.8300000000004|33|53.752424242424254|50|14|3|8.8|3|27|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|5|3|0|0|0|1|2|0|37|0|0.0|433.33000000000004|0.0|0.0|0.0|0.0|0.0|604.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|735.7800000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|275.81|1283.21|48.89|0.0|165.92000000000002|0.3698630136986301|1659.8900000000003|73|33|14
2018|1|1|2018-01-01|aa1eb17b9fdf6dfd546e25c45c7b9235|27.99|1|27.99|1|1|31|18.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|27.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|27.99|0.0|0.0|0.0|0.03225806451612903|27.99|31|1|1
2018|1|1|2018-01-01|c878515173c84a492ebe50d6b493230b|109.87|3|36.623333333333335|4|3|47|10.5|1|3|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.9|28.98|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|63.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|109.87|0.0|0.0|0.0|0.03260869565217391|1118.8400000000001|294|9|6
2018|1|1|2018-01-01|f25e239052084705e17a982bc600ab2a|2059.0|2|1029.5|2|2|41|8.5|2|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|79.0|0.0|0.0|0.0|0.0|1980.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|79.0|1980.0|0.0|0.0|0.0|0.021739130434782608|7153.0|289|5|5
2018|1|1|2018-01-01|fe701d88b67eaca109dffd464d1be9f9|59.8|2|29.9|2|1|38|15.5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|59.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|29.9|29.9|0.0|0.0|0.0|0.05|59.8|40|2|1
2018|1|1|2018-01-01|525e75a6fb1454a2325ab1734bcec221|49.9|1|49.9|1|1|91|1.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|49.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|49.9|0.0|0.0|0.0|0.010869565217391304|607.1700000000001|263|9|3
2018|1|1|2018-01-01|7c1fea10b5b006671d608b1d7c446ec4|139.4|6|23.233333333333334|6|5|3|16.333333333333332|3|6|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|139.4|0.0|39.8|99.6|0.0|0.0|0.0|0.06741573033707865|139.4|89|6|5
2018|1|1|2018-01-01|7ea5bfa6c340f58f8e71fc1f0412b0d6|2204.82|17|129.69529411764708|18|2|1|15.38888888888889|2|14|0|0|0|0|1|0|1|1|1|1|1|0|0|1|0|1|0|3|2|0|0|0|2|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|2169.83|0.0|34.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|384.97|1564.8700000000001|0.0|0.0|254.98000000000002|0.3333333333333333|2079.83|42|17|2
2018|1|1|2018-01-01|be9a160a9011f627c3e121d076c1ec7b|1008.0|2|504.0|2|2|63|8.5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1008.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1008.0|0.0|0.0|0.0|0.021739130434782608|2055.0|281|5|5
2018|1|1|2018-01-01|d1c281d3ae149232351cd8c8cc885f0d|4114.63|36|114.29527777777778|37|31|5|15.594594594594595|3|28|0|0|0|0|2|0|0|0|1|1|3|0|1|0|0|0|0|1|10|1|0|0|0|0|0|17|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4114.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|494.95000000000005|3619.6800000000003|0.0|0.0|0.0|0.30434782608695654|19990.20999999998|321|158|93
2018|1|1|2018-01-01|d2f3e277560ed4c6361284429b00f037|5.2|1|5.2|1|1|85|9.0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.2|0.0|0.0|0.0|0.010869565217391304|320.55|177|7|7
2018|1|1|2018-01-01|d673a59aac7a70d8b01e6902bf090a11|471.4|13|36.26153846153846|14|7|6|16.5|2|12|0|0|0|0|1|0|0|1|0|0|2|0|1|0|0|0|0|0|1|0|0|0|3|0|0|5|0|0.0|0.0|0.0|0.0|0.0|0.0|471.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|95.4|376.0|0.0|0.0|0.0|0.2|471.4|60|13|7
2018|1|1|2018-01-01|edf96ef93ed595084bbcbd9224bd2894|828.0|3|276.0|4|2|16|19.25|2|3|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|828.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|266.0|562.0|0.0|0.0|0.0|0.03260869565217391|2796.0|325|19|6
2018|1|1|2018-01-01|f593898ec748b7a8cb81fc04edafd98a|1868.14|11|169.8309090909091|14|6|15|16.357142857142858|3|11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|1|0|0|0|5|1|0|4|0|0.0|0.0|10.7|0.0|0.0|0.0|0.0|0.0|1350.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|507.44000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|707.99|1154.8000000000002|0.0|0.0|5.35|0.11956521739130435|2087.79|106|12|6
2018|1|1|2018-01-01|fb8904a8ea99f8831b64ce27db2c1765|417.0|2|208.5|3|2|36|10.0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|139.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|278.0|0.0|0.0|139.0|0.04|278.0|50|2|2
2018|1|1|2018-01-01|0885aaf116795758dfeb5f1032487bcd|124.9|1|124.9|1|1|18|13.0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|124.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|124.9|0.0|0.0|0.0|0.05555555555555555|124.9|18|1|1
2018|1|1|2018-01-01|376a891762bbdecbc02b4b6adec3fdda|2008.51|20|100.4255|20|6|10|10.6|3|18|0|0|0|0|0|0|2|0|1|1|0|0|1|0|0|0|0|1|4|0|0|0|1|3|0|6|0|0.0|0.0|0.0|0.0|0.0|599.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1409.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|444.99|1563.52|0.0|0.0|0.0|0.1956521739130435|4318.3099999999995|226|35|11
2018|1|1|2018-01-01|458c6fa920810ce2492da71bc26d9eec|756.76|2|378.38|2|1|11|25.5|1|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|756.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|756.76|0.0|0.0|0.0|0.1|756.76|20|2|1
2018|1|1|2018-01-01|52d76513f0c4d97f3b99570e2c94ee31|289.89|2|144.945|2|2|13|18.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|289.89|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|179.9|109.99|0.0|0.0|0.0|0.021739130434782608|609.86|171|5|2
2018|1|1|2018-01-01|582d4f8675b945722eda7c0cb61ba4c7|420.75|9|46.75|14|8|27|10.357142857142858|3|9|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|10|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|389.76|0.0|0.0|0.0|30.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.4|381.35|0.0|0.0|0.0|0.09782608695652174|2705.1600000000003|346|37|16
2018|1|1|2018-01-01|5f5b43b2bffa8656e4bc6efeb13cc649|763.9|7|109.12857142857142|7|7|10|11.714285714285714|2|7|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|2|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|763.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|99.0|664.9|0.0|0.0|0.0|0.20588235294117646|763.9|34|7|7
2018|1|1|2018-01-01|9d5604a1f112324ad6b2aa552122e0fb|79.0|2|39.5|2|1|27|8.0|2|2|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|79.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|79.0|0.0|0.0|0.0|0.041666666666666664|79.0|48|2|1
2018|1|1|2018-01-01|c864036feaab8c1659f65ea4faebe1da|3298.1000000000004|19|173.58421052631581|19|15|20|15.578947368421053|3|16|0|0|0|0|0|0|1|0|0|0|2|0|0|1|0|0|0|1|5|0|0|0|2|0|0|7|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3298.1000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|909.5|2388.6|0.0|0.0|0.0|0.17391304347826086|4417.400000000001|166|26|19
2018|1|1|2018-01-01|cd6efc47efaabf134f8bdb654e10b4f1|520.99|4|130.2475|4|2|27|8.25|2|4|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|139.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|381.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|520.99|0.0|0.0|0.0|0.08163265306122448|520.99|49|4|2
2018|1|1|2018-01-01|f7496d659ca9fdaf323c0aae84176632|789.5|5|157.9|5|4|43|12.4|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|379.70000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|129.9|0.0|789.5|0.0|0.0|0.0|0.05434782608695652|1908.8899999999999|447|12|9
2018|1|1|2018-01-01|1b7e5006cb25dd23ce8686691013b121|119.97999999999999|2|59.989999999999995|2|2|6|11.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|119.97999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|49.99|69.99|0.0|0.0|0.0|0.021739130434782608|298.98|93|3|3
2018|1|1|2018-01-01|27a56ff04b34c2ba34ce6ba4d3b9d616|35.9|1|35.9|1|1|80|10.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|35.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|35.9|0.0|0.0|0.0|0.010869565217391304|349.29|270|8|7
2018|1|1|2018-01-01|4371b634e0efc0e22b09b52907d9d469|1812.0|21|86.28571428571429|22|14|3|13.727272727272727|3|20|0|0|0|0|0|0|0|2|1|0|3|1|0|0|0|0|0|2|5|0|0|0|1|3|0|4|0|0.0|100.0|0.0|0.0|0.0|0.0|0.0|287.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1425.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|429.0|1353.0|0.0|0.0|30.0|0.21739130434782608|2381.0|199|35|24
2018|1|1|2018-01-01|4c2b230173bb36f9b240f2b8ac11786e|3756.5800000000004|61|61.583278688524594|86|10|4|11.63953488372093|3|43|0|0|0|0|0|0|5|0|1|0|31|0|1|0|0|1|0|1|10|3|0|0|0|2|0|31|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|29.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3726.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1326.9999999999998|2303.879999999999|75.8|0.0|49.9|0.4673913043478261|7953.470000000007|321|151|14
2018|1|1|2018-01-01|5b67882648febfb6e1225e6ad7164f6b|2271.95|5|454.39|5|5|20|14.0|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2271.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|200.99|2070.96|0.0|0.0|0.0|0.05434782608695652|3225.6100000000006|176|14|13
